attendance_id,beneficiary_id,program_id,visit_date,present,session_type
6447,650,3,2026-02-07,True,Class
6448,650,3,2026-03-31,True,Counselling
6449,650,3,2026-03-15,True,Class
6450,650,3,2026-05-01,True,Class
6451,650,3,2025-12-05,True,Workshop
6452,650,3,2026-05-11,True,Class
6453,650,3,2025-10-17,True,Counselling
6454,651,2,2026-02-12,True,Counselling
6455,651,2,2026-05-07,False,Workshop
6456,651,2,2026-05-03,False,Workshop
6457,651,2,2026-01-26,True,Counselling
6458,651,2,2026-03-16,True,Counselling
6459,651,2,2025-12-22,True,Counselling
6460,651,2,2026-03-21,True,Class
6461,651,2,2026-01-14,True,Class
6462,651,2,2025-12-20,True,Class
6463,651,2,2025-12-12,True,Class
6464,651,2,2026-03-01,True,Counselling
6465,651,2,2026-03-21,False,Workshop
6466,651,2,2026-01-06,True,Workshop
6467,651,2,2026-05-26,True,Workshop
6468,651,2,2025-10-21,True,Counselling
6469,651,2,2025-11-06,True,Workshop
6470,652,1,2026-01-10,True,Workshop
6471,652,1,2026-02-18,False,Workshop
6472,652,1,2026-04-05,False,Class
6473,652,1,2025-11-29,True,Counselling
6474,652,1,2026-04-19,True,Class
6475,652,1,2026-03-28,False,Counselling
6476,652,1,2025-12-07,True,Class
6477,652,1,2025-11-11,False,Class
6478,653,1,2026-01-15,True,Counselling
6479,653,1,2025-11-18,False,Class
6480,653,1,2026-04-07,True,Counselling
6481,653,1,2026-04-21,True,Workshop
6482,653,1,2026-04-14,False,Counselling
6483,653,1,2026-01-27,True,Class
6484,653,1,2026-04-24,True,Counselling
6485,653,1,2026-04-18,False,Class
6486,653,1,2025-11-01,True,Counselling
6487,654,2,2026-04-12,True,Workshop
6488,654,2,2025-10-16,True,Counselling
6489,654,2,2026-02-11,True,Counselling
6490,654,2,2026-05-26,True,Class
6491,654,2,2026-02-10,False,Class
6492,654,2,2026-06-10,True,Counselling
6493,654,2,2026-02-21,True,Workshop
6494,655,1,2026-05-27,True,Class
6495,655,1,2026-05-12,False,Counselling
6496,655,1,2026-03-26,False,Workshop
6497,655,1,2025-11-12,True,Workshop
6498,655,1,2025-12-08,True,Workshop
6499,655,1,2025-11-17,True,Class
6500,655,1,2026-02-01,True,Workshop
6501,655,1,2026-02-24,False,Class
6502,655,1,2026-03-30,True,Workshop
6503,655,1,2026-02-05,True,Counselling
6504,655,1,2026-02-10,False,Counselling
6505,655,1,2026-03-08,True,Counselling
6506,655,1,2025-11-17,False,Counselling
6507,655,1,2025-10-17,True,Workshop
6508,656,3,2026-04-20,False,Class
6509,656,3,2026-01-13,True,Workshop
6510,656,3,2026-01-02,False,Workshop
6511,656,3,2025-10-07,True,Class
6512,656,3,2026-01-07,True,Counselling
6513,656,3,2026-06-03,True,Class
6514,656,3,2026-01-27,True,Workshop
6515,657,3,2026-01-16,True,Counselling
6516,657,3,2025-10-24,True,Counselling
6517,657,3,2025-12-13,True,Class
6518,657,3,2026-05-19,True,Counselling
6519,657,3,2026-01-11,False,Counselling
6520,657,3,2026-01-30,True,Workshop
6521,657,3,2026-04-30,True,Workshop
6522,658,3,2025-12-06,True,Counselling
6523,658,3,2025-12-02,False,Counselling
6524,658,3,2026-03-10,False,Class
6525,658,3,2026-01-20,True,Workshop
6526,658,3,2026-03-20,True,Counselling
6527,658,3,2026-05-11,True,Counselling
6528,658,3,2026-05-30,True,Class
6529,658,3,2026-05-25,False,Counselling
6530,659,3,2026-02-14,True,Class
6531,659,3,2026-03-28,True,Counselling
6532,659,3,2026-01-08,False,Class
6533,659,3,2026-02-14,True,Workshop
6534,659,3,2025-12-02,True,Workshop
6535,659,3,2025-10-19,True,Class
6536,659,3,2025-11-22,True,Class
6537,659,3,2026-02-24,False,Class
6538,659,3,2026-01-30,False,Counselling
6539,659,3,2026-05-17,True,Class
6540,659,3,2025-12-09,True,Counselling
6541,659,3,2026-06-05,True,Counselling
6542,659,3,2026-02-04,True,Workshop
6543,660,1,2026-05-14,True,Counselling
6544,660,1,2026-04-11,False,Counselling
6545,660,1,2026-05-23,True,Workshop
6546,660,1,2026-01-16,True,Class
6547,660,1,2025-12-06,True,Class
6548,660,1,2026-02-19,False,Counselling
6549,660,1,2026-05-31,True,Workshop
6550,660,1,2026-05-06,False,Workshop
6551,660,1,2026-01-14,True,Class
6552,660,1,2025-11-14,True,Class
6553,660,1,2026-01-03,True,Counselling
6554,660,1,2026-02-03,True,Counselling
6555,661,1,2025-10-09,True,Counselling
6556,661,1,2026-03-23,True,Class
6557,661,1,2025-12-22,False,Class
6558,661,1,2025-12-03,True,Class
6559,661,1,2026-01-16,True,Counselling
6560,661,1,2026-05-23,True,Class
6561,661,1,2025-10-10,True,Counselling
6562,661,1,2026-02-11,True,Class
6563,661,1,2025-12-29,True,Workshop
6564,661,1,2026-05-12,True,Counselling
6565,661,1,2026-02-23,True,Counselling
6566,662,3,2025-12-18,True,Counselling
6567,662,3,2025-11-20,True,Counselling
6568,662,3,2025-12-11,True,Class
6569,662,3,2026-04-01,True,Class
6570,663,3,2026-03-28,True,Counselling
6571,663,3,2026-02-14,True,Workshop
6572,663,3,2026-05-26,True,Counselling
6573,663,3,2025-11-21,False,Class
6574,663,3,2026-03-07,False,Class
6575,663,3,2025-10-21,False,Class
6576,664,3,2025-12-18,True,Counselling
6577,664,3,2025-12-10,False,Counselling
6578,664,3,2026-04-11,True,Workshop
6579,664,3,2026-04-12,True,Counselling
6580,664,3,2026-06-11,True,Counselling
6581,664,3,2026-03-22,False,Class
6582,664,3,2026-03-11,True,Workshop
6583,665,2,2026-04-10,True,Counselling
6584,665,2,2026-03-19,False,Workshop
6585,665,2,2026-04-12,False,Counselling
6586,665,2,2026-04-26,True,Workshop
6587,665,2,2025-11-22,True,Class
6588,665,2,2026-03-07,True,Class
6589,665,2,2026-03-04,True,Counselling
6590,665,2,2026-05-09,True,Workshop
6591,665,2,2026-02-08,True,Workshop
6592,665,2,2026-06-05,True,Counselling
6593,665,2,2026-01-11,False,Counselling
6594,665,2,2026-03-08,False,Class
6595,665,2,2026-03-17,True,Workshop
6596,665,2,2026-04-28,True,Workshop
6597,666,2,2026-04-08,True,Class
6598,666,2,2025-11-15,False,Class
6599,666,2,2026-06-04,True,Counselling
6600,666,2,2025-12-16,False,Workshop
6601,666,2,2026-01-01,True,Workshop
6602,666,2,2026-01-26,True,Workshop
6603,666,2,2025-11-12,True,Class
6604,666,2,2025-10-06,True,Class
6605,666,2,2026-06-03,True,Counselling
6606,666,2,2026-01-20,True,Class
6607,666,2,2026-02-07,True,Class
6608,666,2,2026-04-06,True,Workshop
6609,666,2,2026-02-25,True,Workshop
6610,666,2,2026-05-09,True,Workshop
6611,666,2,2026-01-01,True,Counselling
6612,666,2,2026-04-04,False,Class
6613,667,1,2025-12-01,True,Counselling
6614,667,1,2026-03-23,True,Class
6615,667,1,2026-01-16,False,Counselling
6616,667,1,2025-11-20,True,Workshop
6617,667,1,2026-02-06,False,Workshop
6618,667,1,2025-12-17,True,Counselling
6619,667,1,2026-04-29,True,Counselling
6620,667,1,2026-01-26,True,Counselling
6621,667,1,2026-02-02,False,Workshop
6622,667,1,2025-11-01,True,Workshop
6623,667,1,2026-05-15,True,Workshop
6624,667,1,2026-01-26,False,Class
6625,668,2,2026-05-12,False,Workshop
6626,668,2,2025-10-28,True,Class
6627,668,2,2025-12-30,False,Counselling
6628,668,2,2025-10-10,True,Class
6629,668,2,2025-12-01,False,Workshop
6630,668,2,2025-11-26,True,Class
6631,668,2,2026-03-26,True,Counselling
6632,668,2,2026-02-04,True,Counselling
6633,668,2,2026-02-06,True,Counselling
6634,668,2,2026-02-12,False,Counselling
6635,668,2,2025-12-03,True,Counselling
6636,669,2,2025-12-07,True,Class
6637,669,2,2026-03-01,True,Workshop
6638,669,2,2026-02-17,True,Workshop
6639,669,2,2026-05-19,True,Counselling
6640,669,2,2026-06-10,True,Counselling
6641,669,2,2025-10-22,True,Workshop
6642,669,2,2026-04-24,False,Class
6643,670,3,2026-01-24,True,Workshop
6644,670,3,2026-05-09,True,Workshop
6645,670,3,2025-11-23,True,Class
6646,670,3,2025-10-19,True,Class
6647,670,3,2025-12-27,True,Class
6648,670,3,2025-10-27,True,Counselling
6649,671,3,2025-12-09,True,Workshop
6650,671,3,2026-02-14,True,Class
6651,671,3,2026-04-05,True,Class
6652,671,3,2026-06-07,True,Counselling
6653,672,2,2026-02-06,True,Class
6654,672,2,2026-01-19,True,Class
6655,672,2,2026-04-04,True,Class
6656,672,2,2025-11-09,True,Class
6657,672,2,2026-01-04,False,Counselling
6658,672,2,2026-01-06,True,Class
6659,672,2,2025-10-11,True,Class
6660,672,2,2025-12-02,True,Counselling
6661,672,2,2025-10-12,False,Class
6662,672,2,2026-01-13,False,Class
6663,672,2,2025-12-04,False,Workshop
6664,672,2,2025-11-03,False,Class
6665,672,2,2026-04-27,True,Workshop
6666,672,2,2026-05-23,False,Workshop
6667,672,2,2025-11-21,True,Class
6668,673,3,2026-06-09,True,Counselling
6669,673,3,2025-12-29,True,Class
6670,673,3,2026-02-25,True,Class
6671,673,3,2026-01-27,True,Class
6672,673,3,2026-04-24,True,Workshop
6673,673,3,2026-01-29,False,Class
6674,673,3,2025-12-18,False,Class
6675,673,3,2026-05-31,False,Class
6676,674,2,2026-01-24,False,Workshop
6677,674,2,2025-12-17,True,Class
6678,674,2,2025-10-16,True,Class
6679,674,2,2026-06-04,True,Class
6680,674,2,2026-03-04,False,Counselling
6681,674,2,2026-05-09,True,Counselling
6682,675,3,2026-04-23,False,Counselling
6683,675,3,2026-01-14,True,Class
6684,675,3,2026-03-18,False,Workshop
6685,675,3,2026-01-09,True,Class
6686,675,3,2026-05-28,True,Workshop
6687,675,3,2026-04-11,True,Workshop
6688,675,3,2025-10-11,True,Class
6689,675,3,2025-11-20,False,Class
6690,675,3,2026-01-06,False,Class
6691,676,1,2025-12-02,True,Counselling
6692,676,1,2026-02-17,True,Class
6693,676,1,2026-05-20,True,Class
6694,676,1,2026-01-25,False,Counselling
6695,676,1,2026-06-02,False,Class
6696,676,1,2025-12-27,False,Workshop
6697,676,1,2026-05-07,True,Class
6698,677,1,2025-11-19,True,Workshop
6699,677,1,2025-11-02,True,Counselling
6700,677,1,2026-02-28,True,Workshop
6701,677,1,2026-05-15,True,Counselling
6702,678,1,2025-10-09,True,Workshop
6703,678,1,2025-11-11,True,Workshop
6704,678,1,2026-04-08,True,Class
6705,678,1,2026-02-28,True,Class
6706,678,1,2025-11-13,True,Workshop
6707,678,1,2026-03-29,True,Class
6708,678,1,2026-03-12,True,Class
6709,678,1,2025-12-29,False,Class
6710,678,1,2026-05-07,True,Class
6711,678,1,2026-04-19,True,Class
6712,678,1,2026-05-07,True,Counselling
6713,678,1,2026-04-04,True,Counselling
6714,678,1,2025-11-14,False,Workshop
6715,678,1,2025-10-29,True,Workshop
6716,678,1,2026-01-06,True,Class
6717,678,1,2025-12-22,True,Workshop
6718,679,3,2026-01-03,True,Workshop
6719,679,3,2026-05-19,True,Class
6720,679,3,2026-02-12,False,Class
6721,679,3,2025-12-28,False,Counselling
6722,679,3,2025-11-15,True,Counselling
6723,679,3,2026-01-21,True,Counselling
6724,679,3,2026-05-09,True,Workshop
6725,679,3,2025-11-13,True,Counselling
6726,679,3,2026-01-25,True,Class
6727,679,3,2026-03-07,True,Class
6728,679,3,2026-05-16,True,Counselling
6729,679,3,2025-12-24,True,Workshop
6730,679,3,2025-10-11,True,Class
6731,679,3,2025-11-18,False,Counselling
6732,680,3,2025-12-01,True,Counselling
6733,680,3,2026-01-08,False,Workshop
6734,680,3,2026-02-10,False,Counselling
6735,680,3,2025-12-22,False,Class
6736,680,3,2026-04-19,False,Workshop
6737,680,3,2026-05-28,True,Counselling
6738,680,3,2026-01-29,True,Workshop
6739,680,3,2026-02-16,True,Class
6740,680,3,2026-02-02,True,Workshop
6741,680,3,2025-11-14,True,Counselling
6742,681,3,2026-01-17,True,Workshop
6743,681,3,2026-03-30,True,Class
6744,681,3,2026-02-21,True,Class
6745,681,3,2026-05-31,False,Counselling
6746,681,3,2025-12-06,True,Workshop
6747,682,2,2025-10-09,True,Class
6748,682,2,2025-11-23,True,Class
6749,682,2,2026-04-02,True,Counselling
6750,682,2,2026-02-21,True,Workshop
6751,682,2,2025-10-14,True,Counselling
6752,682,2,2026-05-03,True,Class
6753,682,2,2026-01-17,False,Workshop
6754,682,2,2026-04-03,False,Class
6755,682,2,2026-05-06,True,Class
6756,682,2,2026-05-27,True,Class
6757,682,2,2025-12-04,False,Counselling
6758,682,2,2025-10-15,True,Class
6759,682,2,2026-03-13,True,Class
6760,683,2,2025-11-30,True,Class
6761,683,2,2026-05-28,True,Class
6762,683,2,2026-01-23,False,Class
6763,683,2,2025-11-21,True,Counselling
6764,683,2,2025-12-12,False,Workshop
6765,683,2,2026-04-12,True,Counselling
6766,683,2,2026-06-11,True,Counselling
6767,684,3,2026-01-17,True,Class
6768,684,3,2026-04-09,True,Workshop
6769,684,3,2025-11-20,True,Class
6770,684,3,2026-01-15,True,Workshop
6771,684,3,2026-01-18,True,Class
6772,684,3,2026-05-08,False,Class
6773,684,3,2025-10-16,False,Counselling
6774,684,3,2025-11-12,False,Counselling
6775,684,3,2025-12-11,True,Workshop
6776,684,3,2026-06-10,True,Workshop
6777,684,3,2026-01-24,True,Counselling
6778,684,3,2026-02-24,False,Workshop
6779,685,1,2026-04-11,True,Class
6780,685,1,2026-06-07,True,Counselling
6781,685,1,2026-04-17,True,Workshop
6782,685,1,2026-05-13,True,Counselling
6783,685,1,2025-11-11,True,Workshop
6784,685,1,2026-05-22,True,Counselling
6785,685,1,2025-10-30,True,Workshop
6786,685,1,2026-05-20,True,Counselling
6787,685,1,2026-04-07,True,Counselling
6788,685,1,2026-05-07,True,Class
6789,686,3,2026-04-25,True,Counselling
6790,686,3,2026-06-09,True,Workshop
6791,686,3,2026-04-21,True,Class
6792,686,3,2026-04-02,False,Workshop
6793,687,3,2026-02-18,True,Workshop
6794,687,3,2025-10-14,True,Workshop
6795,687,3,2026-01-15,True,Workshop
6796,687,3,2026-02-22,False,Class
6797,688,2,2026-05-30,True,Class
6798,688,2,2026-01-23,True,Workshop
6799,688,2,2025-10-30,True,Class
6800,688,2,2025-12-14,True,Counselling
6801,688,2,2026-02-03,True,Class
6802,688,2,2025-12-27,True,Counselling
6803,688,2,2026-02-18,True,Class
6804,688,2,2026-05-05,False,Class
6805,688,2,2026-06-04,True,Counselling
6806,688,2,2025-10-28,True,Workshop
6807,688,2,2026-04-06,True,Class
6808,688,2,2026-02-13,True,Workshop
6809,688,2,2025-12-31,True,Workshop
6810,688,2,2026-03-25,True,Class
6811,688,2,2026-03-16,False,Class
6812,689,1,2026-03-29,True,Class
6813,689,1,2026-01-05,True,Counselling
6814,689,1,2025-10-12,True,Counselling
6815,689,1,2025-12-15,True,Class
6816,690,3,2026-05-14,False,Class
6817,690,3,2026-01-03,True,Counselling
6818,690,3,2025-10-06,True,Workshop
6819,690,3,2026-01-19,True,Workshop
6820,690,3,2025-12-24,False,Class
6821,690,3,2025-10-29,True,Class
6822,690,3,2026-02-14,True,Class
6823,690,3,2026-05-29,True,Workshop
6824,690,3,2026-02-28,True,Class
6825,690,3,2026-05-22,True,Counselling
6826,690,3,2026-04-11,True,Workshop
6827,690,3,2026-05-21,True,Class
6828,691,2,2025-10-30,True,Class
6829,691,2,2025-10-24,True,Counselling
6830,691,2,2025-12-06,False,Class
6831,691,2,2026-03-15,True,Class
6832,691,2,2026-06-05,True,Counselling
6833,691,2,2025-12-11,True,Class
6834,691,2,2026-02-05,False,Workshop
6835,691,2,2025-12-02,True,Class
6836,691,2,2025-10-11,True,Workshop
6837,691,2,2026-03-07,True,Workshop
6838,691,2,2025-12-27,True,Class
6839,691,2,2026-02-20,False,Class
6840,691,2,2025-11-06,True,Workshop
6841,691,2,2025-11-13,True,Class
6842,691,2,2026-01-04,True,Workshop
6843,692,1,2026-06-11,True,Workshop
6844,692,1,2025-12-10,True,Counselling
6845,692,1,2026-03-25,False,Class
6846,692,1,2026-04-07,True,Workshop
6847,692,1,2026-01-21,False,Class
6848,692,1,2026-02-07,False,Counselling
6849,692,1,2026-04-30,True,Workshop
6850,693,2,2026-05-18,True,Workshop
6851,693,2,2025-12-23,True,Workshop
6852,693,2,2026-02-17,True,Counselling
6853,693,2,2026-03-04,False,Counselling
6854,693,2,2025-11-17,False,Workshop
6855,693,2,2025-10-17,False,Class
6856,693,2,2025-11-05,True,Workshop
6857,693,2,2026-05-24,False,Workshop
6858,693,2,2025-11-06,False,Counselling
6859,693,2,2025-11-05,True,Counselling
6860,693,2,2026-03-29,False,Workshop
6861,693,2,2025-11-12,True,Counselling
6862,693,2,2026-05-03,True,Counselling
6863,693,2,2026-04-20,True,Class
6864,693,2,2026-06-03,False,Class
6865,693,2,2025-11-18,True,Counselling
6866,694,1,2026-02-09,True,Class
6867,694,1,2026-05-11,True,Workshop
6868,694,1,2025-11-03,True,Class
6869,694,1,2026-03-26,True,Workshop
6870,694,1,2025-12-09,False,Counselling
6871,694,1,2025-12-02,False,Counselling
6872,694,1,2026-05-04,True,Class
6873,694,1,2026-05-21,True,Counselling
6874,694,1,2026-02-22,True,Counselling
6875,694,1,2025-12-06,True,Class
6876,694,1,2026-03-13,True,Counselling
6877,694,1,2025-11-23,True,Class
6878,694,1,2025-10-07,False,Counselling
6879,695,3,2026-04-03,True,Counselling
6880,695,3,2025-11-15,True,Class
6881,695,3,2026-05-18,False,Class
6882,695,3,2026-01-24,True,Counselling
6883,695,3,2026-05-06,False,Class
6884,695,3,2026-06-12,False,Class
6885,695,3,2026-03-26,True,Workshop
6886,695,3,2025-12-21,True,Counselling
6887,695,3,2025-11-01,True,Counselling
6888,695,3,2026-05-27,True,Counselling
6889,695,3,2025-11-19,False,Counselling
6890,695,3,2026-06-07,False,Workshop
6891,695,3,2026-04-07,True,Workshop
6892,695,3,2025-11-08,True,Class
6893,695,3,2026-06-01,True,Class
6894,696,3,2025-11-16,True,Workshop
6895,696,3,2026-04-23,True,Class
6896,696,3,2025-11-19,True,Class
6897,696,3,2025-11-04,True,Class
6898,696,3,2025-12-13,False,Class
6899,696,3,2026-03-25,False,Class
6900,697,1,2026-02-05,True,Class
6901,697,1,2025-12-12,False,Class
6902,697,1,2026-05-29,True,Class
6903,697,1,2026-05-28,True,Class
6904,697,1,2026-01-11,False,Counselling
6905,697,1,2025-11-13,True,Class
6906,697,1,2026-05-21,True,Class
6907,698,2,2026-04-20,True,Workshop
6908,698,2,2025-11-16,True,Class
6909,698,2,2026-05-16,False,Counselling
6910,698,2,2026-05-18,False,Counselling
6911,699,1,2026-02-26,True,Counselling
6912,699,1,2026-05-17,False,Class
6913,699,1,2025-11-30,True,Counselling
6914,699,1,2025-12-11,True,Counselling
6915,699,1,2026-02-03,True,Class
6916,699,1,2026-01-15,True,Counselling
6917,699,1,2026-02-13,True,Workshop
6918,699,1,2025-10-20,True,Counselling
6919,699,1,2026-05-13,True,Class
6920,699,1,2025-10-10,False,Workshop
6921,699,1,2026-04-16,True,Counselling
6922,699,1,2026-05-01,True,Class
6923,700,2,2025-10-19,True,Counselling
6924,700,2,2026-01-28,False,Counselling
6925,700,2,2025-12-04,True,Workshop
6926,700,2,2026-05-08,False,Counselling
6927,700,2,2025-11-30,True,Counselling
6928,700,2,2026-04-15,False,Class
6929,700,2,2025-10-13,False,Class
6930,700,2,2026-02-23,True,Counselling
6931,700,2,2025-12-18,True,Counselling
6932,700,2,2026-02-12,True,Class
6933,700,2,2025-10-27,True,Counselling
6934,701,3,2025-10-30,False,Workshop
6935,701,3,2026-02-09,False,Class
6936,701,3,2026-01-26,True,Workshop
6937,701,3,2026-03-18,True,Class
6938,701,3,2026-02-18,False,Counselling
6939,701,3,2025-11-03,True,Class
6940,701,3,2026-04-27,True,Counselling
6941,701,3,2026-06-09,True,Workshop
6942,701,3,2026-02-13,True,Class
6943,701,3,2026-04-30,True,Counselling
6944,701,3,2025-11-02,True,Class
6945,701,3,2025-11-20,True,Class
6946,701,3,2025-10-31,False,Class
6947,702,1,2025-10-07,True,Workshop
6948,702,1,2026-01-14,True,Workshop
6949,702,1,2026-01-09,False,Counselling
6950,702,1,2026-03-14,False,Workshop
6951,702,1,2026-03-03,False,Class
6952,702,1,2026-03-05,False,Counselling
6953,703,1,2026-03-13,True,Workshop
6954,703,1,2026-01-05,True,Class
6955,703,1,2026-01-16,True,Counselling
6956,703,1,2025-12-03,True,Class
6957,703,1,2026-03-22,True,Counselling
6958,703,1,2026-05-14,False,Workshop
6959,703,1,2025-11-14,True,Workshop
6960,703,1,2026-05-25,True,Workshop
6961,703,1,2025-10-18,True,Class
6962,703,1,2026-04-23,True,Class
6963,703,1,2025-10-15,True,Class
6964,703,1,2026-04-01,True,Counselling
6965,703,1,2025-12-03,True,Counselling
6966,703,1,2026-01-26,True,Counselling
6967,704,2,2026-03-31,True,Counselling
6968,704,2,2026-05-27,True,Class
6969,704,2,2026-06-10,True,Class
6970,704,2,2025-12-05,False,Counselling
6971,704,2,2025-11-17,True,Class
6972,704,2,2026-03-24,True,Class
6973,705,1,2026-05-18,True,Class
6974,705,1,2026-03-08,False,Counselling
6975,705,1,2026-03-11,False,Counselling
6976,705,1,2026-03-30,False,Counselling
6977,705,1,2025-11-21,True,Class
6978,705,1,2025-12-24,True,Class
6979,706,3,2026-01-23,True,Class
6980,706,3,2026-06-12,True,Class
6981,706,3,2025-11-15,True,Workshop
6982,706,3,2025-10-22,False,Workshop
6983,706,3,2026-04-07,True,Workshop
6984,706,3,2026-02-03,False,Class
6985,706,3,2026-03-23,False,Class
6986,706,3,2026-01-22,True,Workshop
6987,707,1,2025-11-29,True,Class
6988,707,1,2026-01-24,True,Workshop
6989,707,1,2025-10-23,False,Workshop
6990,707,1,2025-11-18,True,Class
6991,707,1,2026-04-14,True,Counselling
6992,707,1,2026-02-05,True,Workshop
6993,707,1,2026-03-12,True,Class
6994,707,1,2026-03-08,True,Counselling
6995,707,1,2025-11-17,False,Class
6996,707,1,2026-04-15,False,Class
6997,707,1,2026-05-04,True,Workshop
6998,707,1,2026-02-21,True,Workshop
6999,707,1,2026-02-24,False,Workshop
7000,707,1,2026-05-07,True,Workshop
7001,707,1,2026-05-27,False,Class
7002,708,2,2026-02-15,True,Class
7003,708,2,2025-11-13,False,Class
7004,708,2,2026-03-12,False,Workshop
7005,708,2,2025-12-01,False,Counselling
7006,709,1,2025-12-02,True,Workshop
7007,709,1,2025-12-24,True,Class
7008,709,1,2026-05-18,False,Workshop
7009,709,1,2026-03-26,True,Counselling
7010,709,1,2026-06-08,True,Workshop
7011,709,1,2026-03-29,True,Workshop
7012,709,1,2026-02-04,True,Counselling
7013,709,1,2026-02-15,True,Workshop
7014,709,1,2026-05-31,True,Counselling
7015,709,1,2026-04-29,True,Workshop
7016,709,1,2025-11-27,False,Counselling
7017,709,1,2026-01-28,False,Class
7018,709,1,2025-10-27,False,Class
7019,709,1,2026-01-21,True,Class
7020,710,1,2026-02-26,False,Workshop
7021,710,1,2026-05-09,True,Workshop
7022,710,1,2025-12-27,False,Counselling
7023,710,1,2026-04-21,True,Workshop
7024,710,1,2025-10-13,True,Counselling
7025,710,1,2026-04-21,True,Class
7026,710,1,2025-12-08,False,Workshop
7027,710,1,2026-02-26,True,Workshop
7028,710,1,2026-01-09,True,Class
7029,710,1,2025-10-27,False,Counselling
7030,710,1,2026-02-03,False,Counselling
7031,711,3,2026-02-28,True,Workshop
7032,711,3,2026-01-31,False,Counselling
7033,711,3,2025-12-21,True,Class
7034,711,3,2026-05-29,True,Workshop
7035,712,2,2026-04-13,True,Class
7036,712,2,2026-03-16,True,Counselling
7037,712,2,2026-01-29,True,Workshop
7038,712,2,2026-04-22,False,Counselling
7039,712,2,2026-05-22,True,Counselling
7040,712,2,2025-11-06,False,Workshop
7041,712,2,2025-10-12,True,Class
7042,712,2,2026-03-24,True,Counselling
7043,712,2,2025-12-27,True,Workshop
7044,712,2,2026-02-17,True,Counselling
7045,712,2,2026-02-11,False,Workshop
7046,712,2,2025-12-13,True,Workshop
7047,712,2,2026-04-08,True,Workshop
7048,712,2,2025-11-07,True,Counselling
7049,712,2,2025-12-14,True,Class
7050,712,2,2025-11-12,True,Class
7051,713,1,2026-02-10,True,Workshop
7052,713,1,2025-12-03,True,Workshop
7053,713,1,2025-12-08,True,Class
7054,713,1,2026-05-28,True,Class
7055,713,1,2025-10-14,True,Workshop
7056,713,1,2026-05-17,True,Class
7057,714,2,2025-11-12,True,Counselling
7058,714,2,2025-10-28,False,Workshop
7059,714,2,2026-01-08,True,Workshop
7060,714,2,2026-05-16,False,Class
7061,714,2,2026-05-29,True,Class
7062,714,2,2026-01-06,True,Class
7063,714,2,2026-03-31,True,Counselling
7064,714,2,2026-03-01,True,Class
7065,714,2,2026-03-09,True,Class
7066,714,2,2025-11-11,False,Counselling
7067,714,2,2026-06-10,True,Counselling
7068,715,1,2026-04-28,True,Class
7069,715,1,2025-10-25,True,Counselling
7070,715,1,2026-02-27,True,Class
7071,715,1,2025-10-28,True,Class
7072,715,1,2025-12-21,False,Workshop
7073,715,1,2026-02-06,True,Class
7074,715,1,2026-02-24,True,Class
7075,715,1,2026-02-17,False,Class
7076,715,1,2025-10-20,True,Class
7077,715,1,2026-03-02,True,Workshop
7078,715,1,2025-10-28,True,Workshop
7079,715,1,2025-12-19,True,Class
7080,715,1,2026-03-30,True,Class
7081,715,1,2026-04-26,False,Workshop
7082,715,1,2026-04-27,True,Workshop
7083,715,1,2026-03-08,True,Class
7084,716,3,2026-02-20,True,Counselling
7085,716,3,2026-04-02,False,Workshop
7086,716,3,2026-04-12,True,Counselling
7087,716,3,2026-04-17,True,Counselling
7088,716,3,2026-03-03,True,Workshop
7089,716,3,2026-05-28,True,Workshop
7090,716,3,2026-01-06,True,Class
7091,716,3,2025-12-16,True,Counselling
7092,716,3,2026-01-09,True,Class
7093,716,3,2026-02-14,True,Workshop
7094,716,3,2026-04-27,True,Class
7095,716,3,2025-10-26,True,Workshop
7096,716,3,2026-04-17,True,Counselling
7097,716,3,2026-05-31,True,Counselling
7098,716,3,2025-11-15,False,Class
7099,716,3,2026-05-11,False,Counselling
7100,717,2,2026-02-17,False,Counselling
7101,717,2,2026-03-20,True,Workshop
7102,717,2,2025-11-04,True,Counselling
7103,717,2,2025-12-30,True,Workshop
7104,717,2,2026-04-21,False,Workshop
7105,717,2,2026-01-04,True,Class
7106,717,2,2026-02-17,True,Counselling
7107,717,2,2025-11-05,False,Workshop
7108,717,2,2025-11-16,True,Workshop
7109,717,2,2025-12-03,False,Workshop
7110,718,2,2026-02-27,True,Class
7111,718,2,2026-06-01,True,Counselling
7112,718,2,2025-12-11,True,Counselling
7113,718,2,2025-10-10,True,Counselling
7114,718,2,2026-06-01,True,Class
7115,718,2,2025-11-27,True,Workshop
7116,718,2,2025-11-26,True,Class
7117,718,2,2026-01-05,True,Workshop
7118,718,2,2026-04-07,True,Counselling
7119,718,2,2026-04-16,True,Class
7120,718,2,2026-03-15,True,Class
7121,718,2,2026-04-21,True,Class
7122,718,2,2025-10-10,True,Class
7123,718,2,2026-03-13,True,Class
7124,718,2,2026-05-04,True,Counselling
7125,718,2,2025-11-18,True,Workshop
7126,719,1,2026-05-14,True,Workshop
7127,719,1,2026-04-01,True,Counselling
7128,719,1,2025-12-20,True,Class
7129,719,1,2025-11-06,False,Counselling
7130,720,3,2025-11-16,True,Counselling
7131,720,3,2025-11-24,True,Counselling
7132,720,3,2026-04-24,True,Class
7133,720,3,2025-10-31,True,Workshop
7134,720,3,2025-11-07,True,Workshop
7135,720,3,2025-10-20,True,Counselling
7136,720,3,2026-02-23,True,Class
